Order2019	POAexemptCode	Description
59678	S82.035E	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
59679	S82.035F	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59680	S82.035G	"Nondisplaced transverse fracture of left patella, subsequent encounter for closed fracture with delayed healing"
59681	S82.035H	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
59682	S82.035J	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59683	S82.035K	"Nondisplaced transverse fracture of left patella, subsequent encounter for closed fracture with nonunion"
59684	S82.035M	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
59685	S82.035N	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59686	S82.035P	"Nondisplaced transverse fracture of left patella, subsequent encounter for closed fracture with malunion"
59687	S82.035Q	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
59688	S82.035R	"Nondisplaced transverse fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59689	S82.035S	"Nondisplaced transverse fracture of left patella, sequela"
59694	S82.036D	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for closed fracture with routine healing"
59695	S82.036E	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type I or II with routine healing"
59696	S82.036F	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59697	S82.036G	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing"
59698	S82.036H	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type I or II with delayed healing"
59699	S82.036J	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59700	S82.036K	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for closed fracture with nonunion"
59701	S82.036M	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type I or II with nonunion"
59702	S82.036N	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59703	S82.036P	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for closed fracture with malunion"
59704	S82.036Q	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type I or II with malunion"
59705	S82.036R	"Nondisplaced transverse fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59706	S82.036S	"Nondisplaced transverse fracture of unspecified patella, sequela"
59712	S82.041D	"Displaced comminuted fracture of right patella, subsequent encounter for closed fracture with routine healing"
59713	S82.041E	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with routine healing"
59714	S82.041F	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59715	S82.041G	"Displaced comminuted fracture of right patella, subsequent encounter for closed fracture with delayed healing"
59716	S82.041H	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with delayed healing"
59717	S82.041J	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59718	S82.041K	"Displaced comminuted fracture of right patella, subsequent encounter for closed fracture with nonunion"
59719	S82.041M	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with nonunion"
59720	S82.041N	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59721	S82.041P	"Displaced comminuted fracture of right patella, subsequent encounter for closed fracture with malunion"
59722	S82.041Q	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with malunion"
59723	S82.041R	"Displaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59724	S82.041S	"Displaced comminuted fracture of right patella, sequela"
59729	S82.042D	"Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with routine healing"
59730	S82.042E	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
59731	S82.042F	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59732	S82.042G	"Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with delayed healing"
59733	S82.042H	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
59734	S82.042J	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59735	S82.042K	"Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with nonunion"
59736	S82.042M	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
59737	S82.042N	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59738	S82.042P	"Displaced comminuted fracture of left patella, subsequent encounter for closed fracture with malunion"
59739	S82.042Q	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
59740	S82.042R	"Displaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59741	S82.042S	"Displaced comminuted fracture of left patella, sequela"
59746	S82.043D	"Displaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with routine healing"
59747	S82.043E	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with routine healing"
59748	S82.043F	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59749	S82.043G	"Displaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing"
59750	S82.043H	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with delayed healing"
59751	S82.043J	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59752	S82.043K	"Displaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with nonunion"
59753	S82.043M	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with nonunion"
59754	S82.043N	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59755	S82.043P	"Displaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with malunion"
59756	S82.043Q	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with malunion"
59757	S82.043R	"Displaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59758	S82.043S	"Displaced comminuted fracture of unspecified patella, sequela"
59763	S82.044D	"Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with routine healing"
59764	S82.044E	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with routine healing"
59765	S82.044F	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59766	S82.044G	"Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with delayed healing"
59767	S82.044H	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with delayed healing"
59768	S82.044J	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59769	S82.044K	"Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with nonunion"
59770	S82.044M	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with nonunion"
59771	S82.044N	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59772	S82.044P	"Nondisplaced comminuted fracture of right patella, subsequent encounter for closed fracture with malunion"
59773	S82.044Q	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type I or II with malunion"
59774	S82.044R	"Nondisplaced comminuted fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59775	S82.044S	"Nondisplaced comminuted fracture of right patella, sequela"
59780	S82.045D	"Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with routine healing"
59781	S82.045E	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
59782	S82.045F	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59783	S82.045G	"Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with delayed healing"
59784	S82.045H	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
59785	S82.045J	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59786	S82.045K	"Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with nonunion"
59787	S82.045M	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
59788	S82.045N	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59789	S82.045P	"Nondisplaced comminuted fracture of left patella, subsequent encounter for closed fracture with malunion"
59790	S82.045Q	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
59791	S82.045R	"Nondisplaced comminuted fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59792	S82.045S	"Nondisplaced comminuted fracture of left patella, sequela"
59797	S82.046D	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with routine healing"
59798	S82.046E	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with routine healing"
59799	S82.046F	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59800	S82.046G	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing"
59801	S82.046H	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with delayed healing"
59802	S82.046J	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59803	S82.046K	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with nonunion"
59804	S82.046M	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with nonunion"
59805	S82.046N	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59806	S82.046P	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for closed fracture with malunion"
59807	S82.046Q	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type I or II with malunion"
59808	S82.046R	"Nondisplaced comminuted fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59809	S82.046S	"Nondisplaced comminuted fracture of unspecified patella, sequela"
59815	S82.091D	"Other fracture of right patella, subsequent encounter for closed fracture with routine healing"
59816	S82.091E	"Other fracture of right patella, subsequent encounter for open fracture type I or II with routine healing"
59817	S82.091F	"Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59818	S82.091G	"Other fracture of right patella, subsequent encounter for closed fracture with delayed healing"
59819	S82.091H	"Other fracture of right patella, subsequent encounter for open fracture type I or II with delayed healing"
59820	S82.091J	"Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59821	S82.091K	"Other fracture of right patella, subsequent encounter for closed fracture with nonunion"
59822	S82.091M	"Other fracture of right patella, subsequent encounter for open fracture type I or II with nonunion"
59823	S82.091N	"Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59824	S82.091P	"Other fracture of right patella, subsequent encounter for closed fracture with malunion"
59825	S82.091Q	"Other fracture of right patella, subsequent encounter for open fracture type I or II with malunion"
59826	S82.091R	"Other fracture of right patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59827	S82.091S	"Other fracture of right patella, sequela"
59832	S82.092D	"Other fracture of left patella, subsequent encounter for closed fracture with routine healing"
59833	S82.092E	"Other fracture of left patella, subsequent encounter for open fracture type I or II with routine healing"
59834	S82.092F	"Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59835	S82.092G	"Other fracture of left patella, subsequent encounter for closed fracture with delayed healing"
59836	S82.092H	"Other fracture of left patella, subsequent encounter for open fracture type I or II with delayed healing"
59837	S82.092J	"Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59838	S82.092K	"Other fracture of left patella, subsequent encounter for closed fracture with nonunion"
59839	S82.092M	"Other fracture of left patella, subsequent encounter for open fracture type I or II with nonunion"
59840	S82.092N	"Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59841	S82.092P	"Other fracture of left patella, subsequent encounter for closed fracture with malunion"
59842	S82.092Q	"Other fracture of left patella, subsequent encounter for open fracture type I or II with malunion"
59843	S82.092R	"Other fracture of left patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59844	S82.092S	"Other fracture of left patella, sequela"
59849	S82.099D	"Other fracture of unspecified patella, subsequent encounter for closed fracture with routine healing"
59850	S82.099E	"Other fracture of unspecified patella, subsequent encounter for open fracture type I or II with routine healing"
59851	S82.099F	"Other fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59852	S82.099G	"Other fracture of unspecified patella, subsequent encounter for closed fracture with delayed healing"
59853	S82.099H	"Other fracture of unspecified patella, subsequent encounter for open fracture type I or II with delayed healing"
59854	S82.099J	"Other fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59855	S82.099K	"Other fracture of unspecified patella, subsequent encounter for closed fracture with nonunion"
59856	S82.099M	"Other fracture of unspecified patella, subsequent encounter for open fracture type I or II with nonunion"
59857	S82.099N	"Other fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59858	S82.099P	"Other fracture of unspecified patella, subsequent encounter for closed fracture with malunion"
59859	S82.099Q	"Other fracture of unspecified patella, subsequent encounter for open fracture type I or II with malunion"
59860	S82.099R	"Other fracture of unspecified patella, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59861	S82.099S	"Other fracture of unspecified patella, sequela"
59868	S82.101D	"Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with routine healing"
59869	S82.101E	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with routine healing"
59870	S82.101F	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59871	S82.101G	"Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with delayed healing"
59872	S82.101H	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
59873	S82.101J	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59874	S82.101K	"Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with nonunion"
59875	S82.101M	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with nonunion"
59876	S82.101N	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59877	S82.101P	"Unspecified fracture of upper end of right tibia, subsequent encounter for closed fracture with malunion"
59878	S82.101Q	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type I or II with malunion"
59879	S82.101R	"Unspecified fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59880	S82.101S	"Unspecified fracture of upper end of right tibia, sequela"
59885	S82.102D	"Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with routine healing"
59886	S82.102E	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with routine healing"
59887	S82.102F	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59888	S82.102G	"Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with delayed healing"
59889	S82.102H	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
59890	S82.102J	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59891	S82.102K	"Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with nonunion"
59892	S82.102M	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with nonunion"
59893	S82.102N	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59894	S82.102P	"Unspecified fracture of upper end of left tibia, subsequent encounter for closed fracture with malunion"
59895	S82.102Q	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with malunion"
59896	S82.102R	"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59897	S82.102S	"Unspecified fracture of upper end of left tibia, sequela"
59902	S82.109D	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for closed fracture with routine healing"
59903	S82.109E	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing"
59904	S82.109F	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59905	S82.109G	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for closed fracture with delayed healing"
59906	S82.109H	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with delayed healing"
59907	S82.109J	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59908	S82.109K	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for closed fracture with nonunion"
59909	S82.109M	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
59910	S82.109N	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59911	S82.109P	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for closed fracture with malunion"
59912	S82.109Q	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
59913	S82.109R	"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59914	S82.109S	"Unspecified fracture of upper end of unspecified tibia, sequela"
59920	S82.111D	"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with routine healing"
59921	S82.111E	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with routine healing"
59922	S82.111F	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59923	S82.111G	"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with delayed healing"
59924	S82.111H	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
59925	S82.111J	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59926	S82.111K	"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with nonunion"
59927	S82.111M	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with nonunion"
59928	S82.111N	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59929	S82.111P	"Displaced fracture of right tibial spine, subsequent encounter for closed fracture with malunion"
59930	S82.111Q	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with malunion"
59931	S82.111R	"Displaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59932	S82.111S	"Displaced fracture of right tibial spine, sequela"
59937	S82.112D	"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with routine healing"
59938	S82.112E	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with routine healing"
59939	S82.112F	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59940	S82.112G	"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with delayed healing"
59941	S82.112H	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
59942	S82.112J	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59943	S82.112K	"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with nonunion"
59944	S82.112M	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with nonunion"
59945	S82.112N	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59946	S82.112P	"Displaced fracture of left tibial spine, subsequent encounter for closed fracture with malunion"
59947	S82.112Q	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with malunion"
59948	S82.112R	"Displaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59949	S82.112S	"Displaced fracture of left tibial spine, sequela"
59954	S82.113D	"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with routine healing"
59955	S82.113E	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with routine healing"
59956	S82.113F	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59957	S82.113G	"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with delayed healing"
59958	S82.113H	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
59959	S82.113J	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59960	S82.113K	"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with nonunion"
59961	S82.113M	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with nonunion"
59962	S82.113N	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59963	S82.113P	"Displaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with malunion"
59964	S82.113Q	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with malunion"
59965	S82.113R	"Displaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59966	S82.113S	"Displaced fracture of unspecified tibial spine, sequela"
59971	S82.114D	"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with routine healing"
59972	S82.114E	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with routine healing"
59973	S82.114F	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59974	S82.114G	"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with delayed healing"
59975	S82.114H	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
59976	S82.114J	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59977	S82.114K	"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with nonunion"
59978	S82.114M	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with nonunion"
59979	S82.114N	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59980	S82.114P	"Nondisplaced fracture of right tibial spine, subsequent encounter for closed fracture with malunion"
59981	S82.114Q	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type I or II with malunion"
59982	S82.114R	"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
59983	S82.114S	"Nondisplaced fracture of right tibial spine, sequela"
59988	S82.115D	"Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with routine healing"
59989	S82.115E	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with routine healing"
59990	S82.115F	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
59991	S82.115G	"Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with delayed healing"
59992	S82.115H	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
59993	S82.115J	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
59994	S82.115K	"Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with nonunion"
59995	S82.115M	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with nonunion"
59996	S82.115N	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
59997	S82.115P	"Nondisplaced fracture of left tibial spine, subsequent encounter for closed fracture with malunion"
59998	S82.115Q	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type I or II with malunion"
59999	S82.115R	"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60000	S82.115S	"Nondisplaced fracture of left tibial spine, sequela"
60005	S82.116D	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with routine healing"
60006	S82.116E	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with routine healing"
60007	S82.116F	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60008	S82.116G	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with delayed healing"
60009	S82.116H	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with delayed healing"
60010	S82.116J	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60011	S82.116K	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with nonunion"
60012	S82.116M	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with nonunion"
60013	S82.116N	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60014	S82.116P	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for closed fracture with malunion"
60015	S82.116Q	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type I or II with malunion"
60016	S82.116R	"Nondisplaced fracture of unspecified tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
60017	S82.116S	"Nondisplaced fracture of unspecified tibial spine, sequela"
60023	S82.121D	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with routine healing"
60024	S82.121E	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
60025	S82.121F	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
60026	S82.121G	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
60027	S82.121H	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
60028	S82.121J	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
60029	S82.121K	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with nonunion"
60030	S82.121M	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type I or II with nonunion"
60031	S82.121N	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
60032	S82.121P	"Displaced fracture of lateral condyle of right tibia, subsequent encounter for closed fracture with malunion"
